künstl_Saison;VA_Projekt;VATyp;Datum_von;Datum_bis;VA_Raum;Aktivitätsstatus;VA_Titel;Anzeige_Besetzung;Anzeige_Programm;Abo's
2015/16 K;Konzerthausorchester C2 (2015/16 K);KHB;06.12.2015 16:00;06.12.2015 18:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Dresdner Kreuzchor;"Konzerthausorchester Berlin
Dresdner Kreuzchor
Peter Kopp Dirigent
Deborah York Sopran
Mary-Ellen Nesi Alt
Falk Hoffmann Tenor
Cornelius Uhle Bass";"Gottfried August Homilius „Ein hoher Tag kömmt“ - Kantate zum 1. Weihnachtstag für Soli, Chor und Orchester
 Sächsische und böhmische Weihnachtslieder a cappella
Johann Gottlieb Naumann Messe für Soli, Chor und Orchester d-Moll
Johann Gottlieb Naumann Motetto (Offertorium) „Parvulus natus est nobis“
Johann Gottlieb Naumann Te Deum für Soli, Chor und Orchester C-Dur";Abo C
2015/16 K;Kranichflug (2015/16 K);KHB;08.12.2015 10:00;08.12.2015 11:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Kranichflug (2015/16 K);KHB;08.12.2015 12:00;08.12.2015 13:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;London Brass (2015/16 K);KHB;08.12.2015 20:00;08.12.2015 22:30;Großer Saal;Konzert;Konzert;London Brass;;
2015/16 K;Kranichflug (2015/16 K);KHB;09.12.2015 10:00;09.12.2015 11:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Kranichflug (2015/16 K);KHB;09.12.2015 12:00;09.12.2015 13:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Espresso-Konzerte (2015/16 K);KHB;09.12.2015 14:00;09.12.2015 15:30;Konzerthaus Berlin;Konzert;Espresso-Konzert;Anna Kurasawa Klavier;;
2015/16 K;Akademie für Alte Musik (2015/16 K);KHB;09.12.2015 20:00;09.12.2015 22:30;Großer Saal;Konzert;Akademie für Alte Musik Berlin;"Akademie für Alte Musik Berlin
Anna Fusek Flöte
Xenia Löffler Oboe
Christian Beuse Fagott
Georg Kallweit Konzertmeister";"Heinrich Ignaz Franz von Biber Sonata IV für Violine und Basso continuo (""Die Darstellung Jesu im Tempel"") aus den ""Rosenkranz-Sonaten"" 
Georg Philipp Telemann Ouvertüre F-Dur („A la pastorelle“)
Johann Gottlieb Graun Concerto à 5 für Oboe, Streicher und Basso continuo g-Moll
Johann Christoph Pez „Concerto pastorale“ (Auswahl)
Pietro Locatelli Concerto grosso f-Moll op. 1 Nr. 8 („Weihnachtskonzert“)
Antonio Vivaldi Concerto da camera für Flöte, Oboe, Fagott und Basso continuo g-Moll RV 103
Arcangelo Corelli Concerto grosso g-Moll op. 6 Nr. 8 („fatto per la notte di natale“)";Abo AKAMUS
2015/16 K;Kranichflug (2015/16 K);KHB;10.12.2015 10:00;10.12.2015 11:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Kranichflug (2015/16 K);KHB;10.12.2015 12:00;10.12.2015 13:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Artist in Residence (2015/16 K);KHB;10.12.2015 20:00;10.12.2015 22:30;Großer Saal;Konzert;Philippe Jaroussky und das Freiburger Barockorchester;"Freiburger Barockorchester
Petra Müllejans Leitung
Philippe Jaroussky Countertenor";"Johann Sebastian Bach „Vergnügte Ruh, beliebte Seelenlust“ - Kantate für Alt, Oboe d'amore, Orgel, Streicher und Basso continuo BWV 170
Georg Philipp Telemann Ouvertüre zu „Der für die Sünde der Welt leidende und sterbende Jesus“ („Brockes-Passion“)
Georg Philipp Telemann „Der am Ölberg zagende Jesus“ - Passionskantate für Alt, Streicher und Basso continuo
Georg Philipp Telemann „Jesus liegt in letzten Zügen“ - Passionskantate für Alt, zwei Oboen, Streicher und Basso continuo
Johann Sebastian Bach Sinfonia aus der Kantate ""Ich hatte viel Bekümmernis"" BWV 21
Johann Sebastian Bach „Ich habe genug“ - Kantate für Alt, Oboe, Streicher und Basso continuo BWV 82";Abo Artist
2015/16 K;Kranichflug (2015/16 K);KHB;11.12.2015 10:00;11.12.2015 11:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Kranichflug (2015/16 K);KHB;12.12.2015 15:00;12.12.2015 16:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Kranichflug (2015/16 K);KHB;12.12.2015 17:00;12.12.2015 18:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Entdeckungsreisen in die Welt der Musik (2015/16 K);KHB;13.12.2015 11:00;13.12.2015 12:30;Großer Saal;Konzert;Entdeckungsreisen in die Welt der Musik - „Peter gegen den Wolf“;"Konzerthausorchester Berlin
Felix Bender Musikalische Leitung
Florian Martens Schauspiel (Wolf)
Annette Bieker Schauspiel (Staatsanwältin)
Dominik Bender Schauspiel (Richter)
Leonhard Geffke Schauspiel (Peter)
Justin Locke Buch
Theater Kontra-Punkt Szenische Einrichtung
Gabriele Nellessen Dramaturgie und Produktionsleitung";;
2015/16 K;Entdeckungsreisen in die Welt der Musik (2015/16 K);KHB;13.12.2015 15:00;13.12.2015 16:30;Großer Saal;Konzert;Entdeckungsreisen in die Welt der Musik - „Peter gegen den Wolf“;"Konzerthausorchester Berlin
Felix Bender Musikalische Leitung
Florian Martens Schauspiel (Wolf)
Annette Bieker Schauspiel (Staatsanwältin)
Dominik Bender Schauspiel (Richter)
Leonhard Geffke Schauspiel (Peter)
Justin Locke Buch
Theater Kontra-Punkt Szenische Einrichtung
Gabriele Nellessen Dramaturgie und Produktionsleitung";;
2015/16 K;Entdeckungsreisen in die Welt der Musik (2015/16 K);KHB;14.12.2015 11:00;14.12.2015 12:30;Großer Saal;Konzert;Entdeckungsreisen in die Welt der Musik - „Peter gegen den Wolf“;"Konzerthausorchester Berlin
Felix Bender Musikalische Leitung
Florian Martens Schauspiel (Wolf)
Annette Bieker Schauspiel (Staatsanwältin)
Dominik Bender Schauspiel (Richter)
Leonhard Geffke Schauspiel (Peter)
Justin Locke Buch
Theater Kontra-Punkt Szenische Einrichtung
Gabriele Nellessen Dramaturgie und Produktionsleitung";;
2015/16 K;Kranichflug (2015/16 K);KHB;15.12.2015 15:00;15.12.2015 17:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Kranichflug (2015/16 K);KHB;16.12.2015 15:00;16.12.2015 17:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Kranichflug (2015/16 K);KHB;17.12.2015 14:30;17.12.2015 16:00;Werner-Otto-Saal;Konzert;Kranichflug;"Sabra Lopes Einstein Mezzosopran
Kim Schrader Tenor
Stephanie Gonsior Violine
Rainer Feldmann Gitarre
Tobias Dutschke Perkussion
Mirella Weingarten Regie, Bühne, Kostüm
Gabriele Nellessen Buch, Dramaturgie, Produktionsleitung
Wiebke Pöpel Video
Jens Naumilkat Musikalische Einrichtung";;
2015/16 K;Der Kontrabaß (2015/16 K);KHB;18.12.2015 20:00;18.12.2015 22:00;Musikclub;Konzert;Patrick Süskind “ Der Kontrabaß“;Peter Bause Schauspieler;;
2015/16 K;Konzerthausorchester F2  (2015/16 K);KHB;19.12.2015 20:00;19.12.2015 22:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Thomas Dausgaard;"Konzerthausorchester Berlin
Thomas Dausgaard Dirigent
Sebastian Knauer Klavier";"Ludwig van Beethoven Konzert für Klavier und Orchester Nr. 4 G-Dur op. 58
Jean Sibelius Sinfonie Nr. 1 e-Moll op. 39";Abo F
2015/16 K;Der Kontrabaß (2015/16 K);KHB;19.12.2015 20:00;19.12.2015 22:00;Musikclub;Konzert;Patrick Süskind “ Der Kontrabaß“;Peter Bause Schauspieler;;
2015/16 K;Konzerthausorchester Mozart-Matinee  (2015/16 K);KHB;20.12.2015 11:00;20.12.2015 13:00;Großer Saal;Konzert;Mozart-Matinee;"Thomas Dausgaard Dirigent
Konzerthausorchester Berlin
Sebastian Knauer Klavier";"Wolfgang Amadeus Mozart Sinfonie Es-Dur KV 543
Ludwig van Beethoven Konzert für Klavier und Orchester Nr. 4 G-Dur op. 58";Abo Mozart
2015/16 K;Konzerthausorchester Mozart-Matinee  (2015/16 K);KHB;20.12.2015 11:00;20.12.2015 13:00;Werner-Otto-Saal;Konzert;"Oh, Du mein holder Zimtstern!
Weihnachtliche Küchenmusik für Schlagzeug";;;Abo Mozart
2015/16 K;Der Kontrabaß (2015/16 K);KHB;20.12.2015 15:30;20.12.2015 17:30;Musikclub;Konzert;Patrick Süskind “ Der Kontrabaß“;Peter Bause Schauspieler;;
2015/16 K;Konzerthausorchester F2  (2015/16 K);KHB;20.12.2015 16:00;20.12.2015 18:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Thomas Dausgaard;"Konzerthausorchester Berlin
Thomas Dausgaard Dirigent
Sebastian Knauer Klavier";"Ludwig van Beethoven Konzert für Klavier und Orchester Nr. 4 G-Dur op. 58
Jean Sibelius Sinfonie Nr. 1 e-Moll op. 39";Abo F
2015/16 K;Bummelpeters Weihnachtsfest  (2015/16 K);KHB;20.12.2015 16:00;20.12.2015 17:00;Kleiner Saal;Konzert;„Bummelpeters Weihnachtsfest“;"Martin Seifert Erzähler
Ute Kahmann Puppen- und Schauspiel
Thomas Mette Puppen- und Schauspiel
Jacek Mielczarek Klarinette, Baßklarinette
Andrej Ugoljew Posaune
Julius Heise Perkussion
Jens Naumilkat Musikalische Leitung und Violoncello
Antje Siebers Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Denise Sheila Puri Ausstattung
Stefan Fichert Schattentheater
Maarit Kreuzinger Puppenbau";;
2015/16 K;Bummelpeters Weihnachtsfest  (2015/16 K);KHB;21.12.2015 11:00;21.12.2015 12:00;Kleiner Saal;Konzert;„Bummelpeters Weihnachtsfest“;"Martin Seifert Erzähler
Ute Kahmann Puppen- und Schauspiel
Thomas Mette Puppen- und Schauspiel
Jacek Mielczarek Klarinette, Baßklarinette
Andrej Ugoljew Posaune
Julius Heise Perkussion
Jens Naumilkat Musikalische Leitung und Violoncello
Antje Siebers Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Denise Sheila Puri Ausstattung
Stefan Fichert Schattentheater
Maarit Kreuzinger Puppenbau";;
2015/16 K;Bummelpeters Weihnachtsfest  (2015/16 K);KHB;24.12.2015 11:00;24.12.2015 12:00;Kleiner Saal;Konzert;„Bummelpeters Weihnachtsfest“;"Martin Seifert Erzähler
Ute Kahmann Puppen- und Schauspiel
Thomas Mette Puppen- und Schauspiel
Jacek Mielczarek Klarinette, Baßklarinette
Andrej Ugoljew Posaune
Julius Heise Perkussion
Jens Naumilkat Musikalische Leitung und Violoncello
Antje Siebers Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Denise Sheila Puri Ausstattung
Stefan Fichert Schattentheater
Maarit Kreuzinger Puppenbau";;
2015/16 K;Orgelkonzerte  (2015/16 K);KHB;25.12.2015 16:00;25.12.2015 17:15;Großer Saal;Konzert;Weihnachtliche Orgelmusik;Gerhard Löffler Orgel;"Johann Sebastian Bach Fuga super „Vom Himmel hoch, da komm ich her“ BWV 700
Alexandre Guilmant Paraphrase über einen Chor aus „Judas Maccabaeus“ von Händel G-Dur op. 90 Nr. 16
Nicolas Lebègue „Les Cloches“ (Die Glocken)
Max Reger Benedictus Des-Dur op. 59 Nr. 9
Johann Sebastian Bach Einige kanonische Veränderungen über das Weihnachtslied „Vom Himmel hoch, da komm ich her“ BWV 769a
Johann Sebastian Bach Präludium und Fuge C-Dur BWV 547
Olivier Messiaen „Desseins éternells“ (Ewige Ratschlüsse) und „La Vierge et l'Enfant“ (Die Jungfrau und das Kind) aus „La Nativité du Seigneur“
Louis Vierne Final D-Dur aus der Sinfonie für Orgel Nr. 1 d-Moll op. 14";
2015/16 K;Bummelpeters Weihnachtsfest  (2015/16 K);KHB;25.12.2015 16:00;25.12.2015 17:00;Kleiner Saal;Konzert;„Bummelpeters Weihnachtsfest“;"Martin Seifert Erzähler
Ute Kahmann Puppen- und Schauspiel
Thomas Mette Puppen- und Schauspiel
Jacek Mielczarek Klarinette, Baßklarinette
Andrej Ugoljew Posaune
Julius Heise Perkussion
Jens Naumilkat Musikalische Leitung und Violoncello
Antje Siebers Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Denise Sheila Puri Ausstattung
Stefan Fichert Schattentheater
Maarit Kreuzinger Puppenbau";;
2015/16 K;Der Kontrabaß (2015/16 K);KHB;26.12.2015 15:30;26.12.2015 17:30;Musikclub;Konzert;Patrick Süskind “ Der Kontrabaß“;Peter Bause Schauspieler;;
2015/16 K;Der Kontrabaß (2015/16 K);KHB;27.12.2015 15:30;27.12.2015 16:30;Musikclub;Konzert;Patrick Süskind “ Der Kontrabaß“;Peter Bause Schauspieler;;
2015/16 K;Der Kontrabaß (2015/16 K);KHB;29.12.2015 20:00;29.12.2015 22:00;Musikclub;Konzert;Patrick Süskind “ Der Kontrabaß“;Peter Bause Schauspieler;;
2015/16 K;Der Kontrabaß (2015/16 K);KHB;30.12.2015 20:00;30.12.2015 21:00;Musikclub;Konzert;Patrick Süskind “ Der Kontrabaß“;Peter Bause Schauspieler;;
2015/16 K;Konzerthausorchester SK Silvester/Neujahr (2015/16 K);KHB;31.12.2015 19:00;31.12.2015 21:30;Großer Saal;Konzert;Silvesterkonzert;"Konzerthausorchester Berlin
Michael Sanderling Dirigent
Gábor Boldoczki Trompete";;
2015/16 K;Der Kontrabaß (2015/16 K);KHB;31.12.2015 19:00;31.12.2015 20:00;Musikclub;Konzert;Patrick Süskind “ Der Kontrabaß“;Peter Bause Schauspieler;;
2015/16 K;Konzerthausorchester SK Silvester/Neujahr (2015/16 K);KHB;01.01.2016 16:00;01.01.2016 18:30;Großer Saal;Konzert;Neujahrskonzert;"Konzerthausorchester Berlin
Michael Sanderling Dirigent
Gábor Boldoczki Trompete";;
2015/16 K;Espresso-Konzerte (2015/16 K);KHB;06.01.2016 14:00;06.01.2016 15:30;Konzerthaus Berlin;Konzert;Espresso-Konzert;"Shengnan Hu Schlagzeug
Hanyin Mo Schlagzeug";;
2015/16 K;Lied-Abo (2015/16 K);KHB;07.01.2016 20:00;07.01.2016 21:30;Kleiner Saal;Konzert;Ein Abend mit Thomas E. Bauer und Kit Armstrong;"Thomas E. Bauer Bariton
Kit Armstrong Klavier";;Abo mit...
2015/16 K;Rhapsody in School  (2015/16 K);KHBKoop;08.01.2016 18:30;08.01.2016 20:00;Großer Saal;Konzert;Rhapsody in Concert II - Musiker hautnah;"Konzerthausorchester Berlin
Orchester des Musikgymnasiums Carl Philipp Emanuel Bach
Lars Vogt Musikalische Leitung, Klavier, Moderation
Sharon Kam Klarinette
Veronika Eberle Violine
Tanja Tetzlaff Violoncello
Malte Arkona Moderation";;
2015/16 K;Konzerthausorchester M3  (2015/16 K);KHB;10.01.2016 11:00;10.01.2016 13:30;Kleiner Saal;Konzert;Kammermusik-Matinee des Konzerthausorchesters;"Cornelia Dill Violine
Hans-Georg Dill Violoncello
Mariko Mitsuyu Klavier
Alicia Marial Violine
Karoline Bestehorn Violine
Pei-Yi Wu Viola
Viola Bayer Violoncello";"Claude Debussy Klaviertrio G-Dur
Sergej Rachmaninow Streichquartett Nr. 1 g-Moll (Fragment: Romanze und Scherzo)
Sergej Rachmaninow „Trio élégiaque“ für Violine, Violoncello und Klavier g-Moll (1892)
Claude Debussy Streichquartett g-Moll op. 10";Abo M
2015/16 K;Musikforum Gendarmenmarkt  (2015/16 K);KHBKoop;11.01.2016 20:00;11.01.2016 22:30;Kleiner Saal;Konzert;Musikforum Gendarmenmarkt;"Geoffroy de Masure Posaune
Peter Weniger Saxophon
Jean-Christophe Cholet Klavier
Linley Marthe Elektro-Bass
Stéphane Galland Schlagzeug";"""Jazz on Classical Stage""";
2015/16 K;Konzerthausorchester Mittendrin (2015/16 K);KHB;14.01.2016 18:30;14.01.2016 20:00;Großer Saal;Konzert;Mittendrin;"Konzerthausorchester Berlin
Iván Fischer Dirigent";"Sergej Prokofjew Sinfonie Nr. 1 D-Dur op. 25 („Symphonie classique“)
Pjotr Tschaikowsky „Romeo und Julia“ - Fantasie-Ouvertüre nach Shakespeare";
2015/16 K;Late-Night-Konzert (2015/16 K);KHB;14.01.2016 21:30;14.01.2016 22:30;Großer Saal;Konzert;Late-Night-Konzert;"ensemble mini
Joolz Gale Dirigent
Tanja Tetzlaff Violoncello";"Richard Strauss Suite aus der Oper „Der Rosenkavalier“ op. 59, arrangiert von Joolz Gale
Paul Hindemith Kammermusik Nr. 3 für Violoncello und zehn Instrumente op. 36 Nr. 2
Claude Debussy „La mer"", für Ensemble bearbeitet von Joolz Gale";
2015/16 K;Konzerthausorchester E2 (2015/16 K);KHB;15.01.2016 19:00;15.01.2016 21:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Iván Fischer;"Konzerthausorchester Berlin
Iván Fischer Dirigent";"Sergej Prokofjew Sinfonie Nr. 1 D-Dur op. 25 („Symphonie classique“)
Pjotr Tschaikowsky „Romeo und Julia“ - Fantasie-Ouvertüre nach Shakespeare
Igor Strawinsky „Le sacre du printemps“ - Ballettmusik für Orchester";Abo E, Abo C+2
2015/16 K;Beethoven-Salon (2015/16 K);KHB;16.01.2016 13:00;16.01.2016 14:00;Ludwig-van-Beethoven-Saal;Konzert;Beethoven-Salon;"Adriana Porteanu Violine
Jae Won Song Violoncello";"Johann Sebastian Bach Zweistimmige Inventionen BWV 772-786 (Auswahl), eingerichtet für Violine und Violoncello
Ludwig van Beethoven Duo F-Dur WoO 27 Nr. 2, für Violine und Violoncello bearbeitet von Friedrich Hermann
Wolfgang Amadeus Mozart Duo für Violine und Violoncello B-Dur (zeitgenössische Bearbeitung nach dem Duo für Violine und Viola KV 424)
Maurice Ravel Sonate für Violine und Violoncello";
2015/16 K;Berlin PianoPercussion (2015/16 K);KHB;16.01.2016 20:00;16.01.2016 22:30;Werner-Otto-Saal;Konzert;„Musik am Draht“ - Teil I;Berlin PianoPercussion;"Hans Tutschku „Winternacht“ für Klavier, Schlagzeug und Live-Elektronik
Chengbi An „Gediao“ für Klavier und Live-Elektronik
Miyuki Ito „La trensparencia del espacio (III)"" für zwei Klaviere, zwei Schlagzeuger und Elektronik
Wojtek Blecharz „DFRGMNTD (I flow)“ für zwei Klaviere, zwei Schlagzeuger und Elektronik
Orm Finnendahl „Bewegte Beobachtung 3“ für zwei Klaviere, zwei Schlagzeuger und Live-Elektronik
Luigi Nono „...sofferte onde serene...“ für Klavier und Tonband
Ying Wang „Deconstruct-Reconstruction"" für Klavier, Pauken und Elektronik
Leah Muir Neues Werk für zwei Klaviere, zwei Schlagzeuger und Elektronik
Magnus Lindberg „Related Rocks"" für zwei Klaviere, zwei Schlagzeuger und Elektronik";
2015/16 K;Konzerthausorchester E2 (2015/16 K);KHB;17.01.2016 16:00;17.01.2016 18:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Iván Fischer;"Konzerthausorchester Berlin
Iván Fischer Dirigent";"Sergej Prokofjew Sinfonie Nr. 1 D-Dur op. 25 („Symphonie classique“)
Pjotr Tschaikowsky „Romeo und Julia“ - Fantasie-Ouvertüre nach Shakespeare
Igor Strawinsky „Le sacre du printemps“ - Ballettmusik für Orchester";Abo E
2015/16 K;Minguet Quartett  (2015/16 K);KHBKoop;19.01.2016 20:00;19.01.2016 22:30;Werner-Otto-Saal;Konzert;Emil Nikolaus von Reznicek – Ein Gesprächskonzert;"Minguet Quartett
Michael Wittmann Moderation";"Emil Nikolaus von Reznicek Streichquartett Nr. 1 c-Moll
Emil Nikolaus von Reznicek Streichquartett Nr. 5 e-Moll (Auszüge)
 „Emil Nikolaus von Reznicek. Ein Revisionsfall für die Musikgeschichte“ - Vortrag von Dr. Michael Wittmann
Emil Nikolaus von Reznicek Streichquartett Nr. 6 B-Dur";
2015/16 K;Konzerthausorchester A3 (2015/16 K);KHB;20.01.2016 12:00;20.01.2016 13:00;Großer Saal;Probe öffentlich;Öffentliche Probe;"Konzerthausorchester Berlin
Eliahu Inbal Dirigent";"Richard Wagner „Siegfried-Idyll“
Anton Bruckner Sinfonie Nr. 4 Es-Dur („Romantische“)";
